Sample in Buffer,Sample in Window,TRIGGER,ADC_data_valid,IF_out[23:0],filt_sec_3_out[33:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,UNSIGNED,SIGNED
3922,3922,0,0,4693720,26760676
3923,3923,0,0,4742500,24244527
3924,3924,0,0,4742500,24244527
3925,3925,0,0,4742500,24244527
3926,3926,0,0,4789925,24244527
3927,3927,0,0,4789925,24244527
3928,3928,0,1,2837355,24244527
3929,3929,0,0,2837355,24244527
3930,3930,0,0,2837355,24244527
3931,3931,0,0,2863590,24244527
3932,3932,0,0,2863590,24244527
3933,3933,0,0,2863590,19734660
3934,3934,0,0,2889825,19734660
3935,3935,0,0,2889825,19734660
3936,3936,0,0,2889825,19734660
3937,3937,0,0,2914470,19734660
3938,3938,0,1,1334424,19734660
3939,3939,0,0,1345708,19734660
3940,3940,0,0,1345708,19734660
3941,3941,0,0,1345708,19734660
3942,3942,0,0,1356264,19734660
3943,3943,0,0,1356264,13601940
3944,3944,0,0,1356264,13601940
3945,3945,0,0,1366456,13601940
3946,3946,0,0,1366456,13601940
3947,3947,0,0,1376648,13601940
3948,3948,0,1,310124,13601940
3949,3949,0,0,310124,13601940
3950,3950,0,0,312256,13601940
3951,3951,0,0,312256,13601940
3952,3952,0,0,312256,13601940
3953,3953,0,0,314306,6350679
3954,3954,0,0,314306,6350679
3955,3955,0,0,316274,6350679
3956,3956,0,0,316274,6350679
3957,3957,0,0,316274,6350679
3958,3958,0,1,89240,6350679
3959,3959,0,0,89240,6350679
3960,3960,0,0,89240,6350679
3961,3961,0,0,89746,6350679
3962,3962,0,0,89746,6350679
3963,3963,0,0,90229,-1422836
3964,3964,0,0,90229,-1422836
3965,3965,0,0,90229,-1422836
3966,3966,0,0,90689,-1422836
3967,3967,0,0,90689,-1422836
3968,3968,0,1,871403,-1422836
3969,3969,0,0,875381,-1422836
3970,3970,0,0,875381,-1422836
3971,3971,0,0,875381,-1422836
3972,3972,0,0,879359,-1422836
3973,3973,0,0,879359,-9079373
3974,3974,0,0,882895,-9079373
3975,3975,0,0,882895,-9079373
3976,3976,0,0,882895,-9079373
3977,3977,0,0,886210,-9079373
3978,3978,0,1,2490210,-9079373
3979,3979,0,0,2490210,-9079373
3980,3980,0,0,2498904,-9079373
3981,3981,0,0,2498904,-9079373
3982,3982,0,0,2506356,-9079373
3983,3983,0,0,2506356,-15989322
3984,3984,0,0,2506356,-15989322
3985,3985,0,0,2513808,-15989322
3986,3986,0,0,2513808,-15989322
3987,3987,0,0,2513808,-15989322
3988,3988,0,1,4715396,-15989322
3989,3989,0,0,4715396,-15989322
3990,3990,0,0,4725854,-15989322
3991,3991,0,0,4725854,-15989322
3992,3992,0,0,4725854,-15989322
3993,3993,0,0,4733988,-21584463
3994,3994,0,0,4733988,-21584463
3995,3995,0,0,4733988,-21584463
3996,3996,0,0,4742122,-21584463
3997,3997,0,0,4742122,-21584463
3998,3998,0,1,7207704,-21584463
3999,3999,0,0,7207704,-21584463
4000,4000,0,0,7207704,-21584463
4001,4001,0,0,7214760,-21584463
4002,4002,0,0,7214760,-21584463
4003,4003,0,0,7214760,-25404691
4004,4004,0,0,7220052,-25404691
4005,4005,0,0,7220052,-25404691
4006,4006,0,0,7220052,-25404691
4007,4007,0,0,7223580,-25404691
4008,4008,0,1,9684675,-25404691
4009,4009,0,0,9684675,-25404691
4010,4010,0,0,9684675,-25404691
4011,4011,0,0,9684675,-25404691
4012,4012,0,0,9682310,-25404691
4013,4013,0,0,9682310,-27135848
4014,4014,0,0,9682310,-27135848
4015,4015,0,0,9677580,-27135848
4016,4016,0,0,9677580,-27135848
4017,4017,0,0,9668120,-27135848
4018,4018,0,1,11720296,-27135848
4019,4019,0,0,11720296,-27135848
4020,4020,0,0,11708828,-27135848
4021,4021,0,0,11708828,-27135848
4022,4022,0,0,11708828,-27135848
4023,4023,0,0,11691626,-26635558
4024,4024,0,0,11691626,-26635558
4025,4025,0,0,11671557,-26635558
4026,4026,0,0,11671557,-26635558
4027,4027,0,0,11671557,-26635558
4028,4028,0,1,12880602,-26635558
4029,4029,0,0,12880602,-26635558
4030,4030,0,0,12880602,-26635558
4031,4031,0,0,12852063,-26635558
4032,4032,0,0,12852063,-26635558
4033,4033,0,0,12817182,-23944934
4034,4034,0,0,12817182,-23944934
4035,4035,0,0,12817182,-23944934
4036,4036,0,0,12779130,-23944934
4037,4037,0,0,12779130,-23944934
4038,4038,0,1,13311090,-23944934
4039,4039,0,0,13268151,-23944934
4040,4040,0,0,13268151,-23944934
4041,4041,0,0,13268151,-23944934
4042,4042,0,0,13218606,-23944934
4043,4043,0,0,13218606,-19285201
4044,4044,0,0,13169061,-19285201
4045,4045,0,0,13169061,-19285201
4046,4046,0,0,13169061,-19285201
4047,4047,0,0,13112910,-19285201
4048,4048,0,1,12668270,-19285201
4049,4049,0,0,12668270,-19285201
4050,4050,0,0,12610832,-19285201
4051,4051,0,0,12610832,-19285201
4052,4052,0,0,12550203,-19285201
4053,4053,0,0,12550203,-13039509
4054,4054,0,0,12550203,-13039509
4055,4055,0,0,12486383,-13039509
4056,4056,0,0,12486383,-13039509
4057,4057,0,0,12486383,-13039509
4058,4058,0,1,11093241,-13039509
4059,4059,0,0,11093241,-13039509
4060,4060,0,0,11030519,-13039509
4061,4061,0,0,11030519,-13039509
4062,4062,0,0,11030519,-13039509
4063,4063,0,0,10962095,-5721432
4064,4064,0,0,10962095,-5721432
4065,4065,0,0,10962095,-5721432
4066,4066,0,0,10893671,-5721432
4067,4067,0,0,10893671,-5721432
4068,4068,0,1,8914393,-5721432
4069,4069,0,0,8853735,-5721432
4070,4070,0,0,8853735,-5721432
4071,4071,0,0,8790744,-5721432
4072,4072,0,0,8790744,-5721432
4073,4073,0,0,8790744,2067263
4074,4074,0,0,8725420,2067263
4075,4075,0,0,8725420,2067263
4076,4076,0,0,8725420,2067263
4077,4077,0,0,8657763,2067263
4078,4078,0,1,6416319,2067263
4079,4079,0,0,6364449,2067263
4080,4080,0,0,6364449,2067263
4081,4081,0,0,6364449,2067263
4082,4082,0,0,6312579,2067263
4083,4083,0,0,6312579,9686094
4084,4084,0,0,6312579,9686094
4085,4085,0,0,6257251,9686094
4086,4086,0,0,6257251,9686094
4087,4087,0,0,6200194,9686094
4088,4088,0,1,4009148,9686094
4089,4089,0,0,4009148,9686094
4090,4090,0,0,3971136,9686094
4091,4091,0,0,3971136,9686094
4092,4092,0,0,3971136,9686094
4093,4093,0,0,3932006,16508531
4094,4094,0,0,3932006,16508531
4095,4095,0,0,3892876,16508531
